Timestamp,TagID,x(m),y(m),theta(rad),
2020-03-10T17:02:16.003466+00:00,42,1.42379,-0.916779,1.25934,
2020-03-10T17:02:16.030849+00:00,42,1.41929,-0.916649,1.25323,
2020-03-10T17:02:16.066444+00:00,42,1.41752,-0.916219,1.2728,
2020-03-10T17:02:16.098339+00:00,42,1.41702,-0.915531,1.2823,
2020-03-10T17:02:16.130279+00:00,42,1.41309,-0.913664,1.28668,
2020-03-10T17:02:16.200473+00:00,42,1.40938,-0.911657,1.29463,
2020-03-10T17:02:16.235702+00:00,42,1.40573,-0.91027,1.30892,
2020-03-10T17:02:16.270909+00:00,42,1.40293,-0.908499,1.30196,
2020-03-10T17:02:16.303437+00:00,42,1.39845,-0.909498,1.32371,
2020-03-10T17:02:16.334809+00:00,42,1.3975,-0.907429,1.32957,
2020-03-10T17:02:16.366845+00:00,42,1.39498,-0.906471,1.32992,
2020-03-10T17:02:16.403245+00:00,42,1.39256,-0.906862,1.33633,
2020-03-10T17:02:16.435559+00:00,42,1.38925,-0.904979,1.33142,
2020-03-10T17:02:16.470739+00:00,42,1.38684,-0.904409,1.34044,
2020-03-10T17:02:16.502889+00:00,42,1.38455,-0.903518,1.35219,
2020-03-10T17:02:16.535255+00:00,42,1.38145,-0.902426,1.34465,
2020-03-10T17:02:16.570652+00:00,42,1.37842,-0.901151,1.36697,
2020-03-10T17:02:16.605538+00:00,42,1.37624,-0.901855,1.36198,
2020-03-10T17:02:16.635732+00:00,42,1.37392,-0.901931,1.35454,
2020-03-10T17:02:16.667491+00:00,42,1.37051,-0.901524,1.3683,
2020-03-10T17:02:16.703392+00:00,42,1.36889,-0.900843,1.36817,
2020-03-10T17:02:16.735058+00:00,42,1.36664,-0.900037,1.36981,
2020-03-10T17:02:16.767817+00:00,42,1.36218,-0.897764,1.41917,
2020-03-10T17:02:16.804284+00:00,42,1.36065,-0.89887,1.37257,
2020-03-10T17:02:16.836439+00:00,42,1.35775,-0.898106,1.39465,
2020-03-10T17:02:16.864281+00:00,42,1.35326,-0.897099,1.38134,
2020-03-10T17:02:16.898834+00:00,42,1.35248,-0.895365,1.38149,
2020-03-10T17:02:16.931274+00:00,42,1.34977,-0.895431,1.38745,
2020-03-10T17:02:16.964819+00:00,42,1.34576,-0.895467,1.38457,
2020-03-10T17:02:16.998964+00:00,42,1.34418,-0.894506,1.38401,
2020-03-10T17:02:17.030883+00:00,42,1.34051,-0.894042,1.39612,
2020-03-10T17:02:17.063125+00:00,42,1.33806,-0.893863,1.38537,
2020-03-10T17:02:17.098826+00:00,42,1.33624,-0.893126,1.38525,
2020-03-10T17:02:17.135869+00:00,42,1.3339,-0.891791,1.42982,
2020-03-10T17:02:17.168227+00:00,42,1.33048,-0.891894,1.41221,
2020-03-10T17:02:17.198854+00:00,42,1.3268,-0.890647,1.43431,
2020-03-10T17:02:17.230790+00:00,42,1.32465,-0.890763,1.46041,
2020-03-10T17:02:17.262727+00:00,42,1.32315,-0.891303,1.43842,
2020-03-10T17:02:17.298767+00:00,42,1.31859,-0.890212,1.43231,
2020-03-10T17:02:17.331664+00:00,42,1.31651,-0.890014,1.43885,
2020-03-10T17:02:17.363978+00:00,42,1.31497,-0.890427,1.43203,
2020-03-10T17:02:17.395936+00:00,42,1.30957,-0.889698,1.44055,
2020-03-10T17:02:17.431176+00:00,42,1.30875,-0.888755,1.44735,
2020-03-10T17:02:17.463449+00:00,42,1.30754,-0.887488,1.45111,
2020-03-10T17:02:17.494770+00:00,42,1.30141,-0.886291,1.45821,
2020-03-10T17:02:17.530969+00:00,42,1.30073,-0.886172,1.4521,
2020-03-10T17:02:17.563523+00:00,42,1.29888,-0.885632,1.46333,
2020-03-10T17:02:17.594781+00:00,42,1.29327,-0.884188,1.45422,
2020-03-10T17:02:17.631078+00:00,42,1.29247,-0.88383,1.44113,
2020-03-10T17:02:17.663682+00:00,42,1.29085,-0.883693,1.44972,
2020-03-10T17:02:17.695253+00:00,42,1.28481,-0.884153,1.45509,
2020-03-10T17:02:17.735241+00:00,42,1.28462,-0.883402,1.44735,
2020-03-10T17:02:17.763442+00:00,42,1.28002,-0.88341,1.44331,
2020-03-10T17:02:17.794533+00:00,42,1.27669,-0.883628,1.44331,
2020-03-10T17:02:17.864083+00:00,42,1.27103,-0.883467,1.44479,
2020-03-10T17:02:17.895069+00:00,42,1.26882,-0.88344,1.4465,
2020-03-10T17:02:17.930991+00:00,42,1.26727,-0.882861,1.46127,
2020-03-10T17:02:17.963129+00:00,42,1.26173,-0.882402,1.46741,
2020-03-10T17:02:17.998820+00:00,42,1.26021,-0.882253,1.45603,
2020-03-10T17:02:18.031017+00:00,42,1.25843,-0.88182,1.46598,
2020-03-10T17:02:18.063056+00:00,42,1.25302,-0.880625,1.45915,
2020-03-10T17:02:18.094551+00:00,42,1.25276,-0.879371,1.45281,
2020-03-10T17:02:18.131209+00:00,42,1.25113,-0.8796,1.47152,
2020-03-10T17:02:18.163167+00:00,42,1.24593,-0.878826,1.48128,
2020-03-10T17:02:18.194814+00:00,42,1.24461,-0.878697,1.45829,
2020-03-10T17:02:18.234425+00:00,42,1.24236,-0.877842,1.46359,
2020-03-10T17:02:18.267677+00:00,42,1.23739,-0.877259,1.45431,
2020-03-10T17:02:18.299582+00:00,42,1.2363,-0.87694,1.44501,
2020-03-10T17:02:18.335425+00:00,42,1.23492,-0.877147,1.44916,
2020-03-10T17:02:18.367683+00:00,42,1.22904,-0.877239,1.451,
2020-03-10T17:02:18.395035+00:00,42,1.22816,-0.877291,1.44612,
2020-03-10T17:02:18.431935+00:00,42,1.22538,-0.876926,1.45405,
2020-03-10T17:02:18.467270+00:00,42,1.22076,-0.877209,1.45487,
2020-03-10T17:02:18.495347+00:00,42,1.22006,-0.87695,1.44888,
2020-03-10T17:02:18.530980+00:00,42,1.21648,-0.877055,1.45606,
2020-03-10T17:02:18.563555+00:00,42,1.21302,-0.876272,1.45486,
2020-03-10T17:02:18.594983+00:00,42,1.21221,-0.876164,1.45171,
2020-03-10T17:02:18.626832+00:00,42,1.20825,-0.876185,1.46338,
2020-03-10T17:02:18.662633+00:00,42,1.20463,-0.875829,1.46148,
2020-03-10T17:02:18.695211+00:00,42,1.20412,-0.875302,1.4584,
2020-03-10T17:02:18.726954+00:00,42,1.19993,-0.873531,1.47586,
2020-03-10T17:02:18.762559+00:00,42,1.19657,-0.872869,1.46464,
2020-03-10T17:02:18.795148+00:00,42,1.19573,-0.873003,1.46053,
2020-03-10T17:02:18.826744+00:00,42,1.19173,-0.872401,1.47734,
2020-03-10T17:02:18.862819+00:00,42,1.18849,-0.871278,1.45657,
2020-03-10T17:02:18.895364+00:00,42,1.18772,-0.870408,1.46228,
2020-03-10T17:02:18.926608+00:00,42,1.18337,-0.870123,1.46781,
2020-03-10T17:02:18.964213+00:00,42,1.18007,-0.870205,1.45554,
2020-03-10T17:02:18.999628+00:00,42,1.17948,-0.870174,1.45844,
2020-03-10T17:02:19.031258+00:00,42,1.17351,-0.870206,1.45357,
2020-03-10T17:02:19.068652+00:00,42,1.17253,-0.869694,1.44435,
2020-03-10T17:02:19.098946+00:00,42,1.17133,-0.869705,1.45018,
2020-03-10T17:02:19.131265+00:00,42,1.16616,-0.869921,1.45155,
2020-03-10T17:02:19.164334+00:00,42,1.16433,-0.870008,1.45124,
2020-03-10T17:02:19.199309+00:00,42,1.16193,-0.869636,1.45693,
2020-03-10T17:02:19.226818+00:00,42,1.15702,-0.869353,1.46313,
2020-03-10T17:02:19.262937+00:00,42,1.15599,-0.8699,1.45084,
2020-03-10T17:02:19.294774+00:00,42,1.15391,-0.869737,1.45855,
2020-03-10T17:02:19.326489+00:00,42,1.14902,-0.869373,1.45764,
2020-03-10T17:02:19.363198+00:00,42,1.14793,-0.868242,1.44811,
2020-03-10T17:02:19.395233+00:00,42,1.14484,-0.867245,1.47482,
2020-03-10T17:02:19.428325+00:00,42,1.14057,-0.866986,1.47018,
2020-03-10T17:02:19.466849+00:00,42,1.13972,-0.867139,1.46029,
2020-03-10T17:02:19.498960+00:00,42,1.13632,-0.86679,1.47671,
2020-03-10T17:02:19.532029+00:00,42,1.13254,-0.86531,1.46696,
2020-03-10T17:02:19.566668+00:00,42,1.13169,-0.864671,1.45625,
2020-03-10T17:02:19.601303+00:00,42,1.12823,-0.865469,1.47885,
2020-03-10T17:02:19.631484+00:00,42,1.12456,-0.864435,1.46165,
2020-03-10T17:02:19.662994+00:00,42,1.12337,-0.865061,1.45248,
2020-03-10T17:02:19.698780+00:00,42,1.12004,-0.863754,1.45951,
2020-03-10T17:02:19.727937+00:00,42,1.11609,-0.86375,1.44941,
2020-03-10T17:02:19.762951+00:00,42,1.11565,-0.86358,1.44549,
2020-03-10T17:02:19.795397+00:00,42,1.11215,-0.863581,1.45613,
2020-03-10T17:02:19.827179+00:00,42,1.10845,-0.863686,1.44543,
2020-03-10T17:02:19.858995+00:00,42,1.10742,-0.862875,1.44599,
2020-03-10T17:02:19.894575+00:00,42,1.10348,-0.862957,1.4544,
2020-03-10T17:02:19.927407+00:00,42,1.10033,-0.863452,1.4499,
2020-03-10T17:02:19.959511+00:00,42,1.09941,-0.862788,1.45444,
2020-03-10T17:02:19.998836+00:00,42,1.09391,-0.863169,1.46386,
2020-03-10T17:02:20.031727+00:00,42,1.09253,-0.862356,1.45455,
2020-03-10T17:02:20.063851+00:00,42,1.09057,-0.861965,1.46702,
2020-03-10T17:02:20.099053+00:00,42,1.08587,-0.861699,1.48365,
2020-03-10T17:02:20.127345+00:00,42,1.08424,-0.861735,1.45764,
2020-03-10T17:02:20.158938+00:00,42,1.08101,-0.860713,1.48601,
2020-03-10T17:02:20.195064+00:00,42,1.07651,-0.858613,1.48242,
2020-03-10T17:02:20.227494+00:00,42,1.07558,-0.859278,1.46283,
2020-03-10T17:02:20.259838+00:00,42,1.07294,-0.85856,1.4917,
2020-03-10T17:02:20.299608+00:00,42,1.0688,-0.858247,1.47258,
2020-03-10T17:02:20.335152+00:00,42,1.06722,-0.857388,1.46363,
2020-03-10T17:02:20.359840+00:00,42,1.06429,-0.857385,1.47636,
2020-03-10T17:02:20.400194+00:00,42,1.06047,-0.857452,1.46797,
2020-03-10T17:02:20.433260+00:00,42,1.05937,-0.85692,1.46105,
2020-03-10T17:02:20.458983+00:00,42,1.05561,-0.856914,1.46889,
2020-03-10T17:02:20.495471+00:00,42,1.05257,-0.856608,1.45247,
2020-03-10T17:02:20.527293+00:00,42,1.05081,-0.856002,1.45386,
2020-03-10T17:02:20.559546+00:00,42,1.0474,-0.856558,1.4638,
2020-03-10T17:02:20.594755+00:00,42,1.04451,-0.856495,1.45611,
2020-03-10T17:02:20.627181+00:00,42,1.04238,-0.855791,1.46041,
2020-03-10T17:02:20.665016+00:00,42,1.03885,-0.8557,1.47607,
2020-03-10T17:02:20.698662+00:00,42,1.03647,-0.855355,1.46196,
2020-03-10T17:02:20.731667+00:00,42,1.03428,-0.854569,1.46006,
2020-03-10T17:02:20.763744+00:00,42,1.03076,-0.854541,1.42397,
2020-03-10T17:02:20.804478+00:00,42,1.02814,-0.854204,1.45399,
2020-03-10T17:02:20.827447+00:00,42,1.02525,-0.853094,1.47616,
2020-03-10T17:02:20.859296+00:00,42,1.02322,-0.852306,1.4245,
2020-03-10T17:02:20.891169+00:00,42,1.02042,-0.852938,1.46644,
2020-03-10T17:02:20.931345+00:00,42,1.01694,-0.853643,1.49296,
2020-03-10T17:02:20.964223+00:00,42,1.01337,-0.851853,1.47988,
2020-03-10T17:02:20.995944+00:00,42,1.01181,-0.851136,1.46346,
2020-03-10T17:02:21.027328+00:00,42,1.00952,-0.852428,1.41162,
2020-03-10T17:02:21.059301+00:00,42,1.00537,-0.85161,1.47375,
2020-03-10T17:02:21.096045+00:00,42,1.00382,-0.851417,1.46827,
2020-03-10T17:02:21.132227+00:00,42,1.00082,-0.850006,1.47113,
2020-03-10T17:02:21.162791+00:00,42,0.998131,-0.849061,1.45966,
2020-03-10T17:02:21.194651+00:00,42,0.996563,-0.850603,1.46531,
2020-03-10T17:02:21.228604+00:00,42,0.993386,-0.849169,1.50291,
2020-03-10T17:02:21.327109+00:00,42,0.985685,-0.849272,1.48202,
2020-03-10T17:02:21.390636+00:00,42,0.98349,-0.847549,1.48704,
2020-03-10T17:02:23.424343+00:00,42,0.807326,-0.829002,1.48624,
2020-03-10T17:02:23.495878+00:00,42,0.801665,-0.829295,1.47199,
2020-03-10T17:02:23.527746+00:00,42,0.797888,-0.829592,1.48339,
2020-03-10T17:02:23.559397+00:00,42,0.795444,-0.828337,1.46638,
2020-03-10T17:02:23.597376+00:00,42,0.793312,-0.828292,1.47178,
2020-03-10T17:02:23.659951+00:00,42,0.787496,-0.828597,1.4578,
2020-03-10T17:02:23.691839+00:00,42,0.784183,-0.827955,1.48289,
2020-03-10T17:02:23.723399+00:00,42,0.781898,-0.82715,1.45886,
2020-03-10T17:02:23.755967+00:00,42,0.77926,-0.827902,1.47125,
2020-03-10T17:02:23.791547+00:00,42,0.776845,-0.828512,1.4948,
2020-03-10T17:02:23.827307+00:00,42,0.773398,-0.827515,1.50327,
2020-03-10T17:02:23.859522+00:00,42,0.770397,-0.827689,1.481,
2020-03-10T17:02:23.892812+00:00,42,0.767332,-0.826395,1.51228,
2020-03-10T17:02:23.926380+00:00,42,0.765548,-0.826927,1.49696,
2020-03-10T17:02:23.957524+00:00,42,0.762251,-0.826676,1.48451,
2020-03-10T17:02:23.990837+00:00,42,0.758877,-0.826289,1.52316,
2020-03-10T17:02:24.023045+00:00,42,0.75621,-0.825745,1.49313,
2020-03-10T17:02:24.055179+00:00,42,0.753373,-0.825153,1.48143,
2020-03-10T17:02:24.090958+00:00,42,0.750817,-0.82555,1.51045,
2020-03-10T17:02:24.125672+00:00,42,0.747957,-0.82501,1.47607,
2020-03-10T17:02:24.159110+00:00,42,0.744618,-0.825395,1.48594,
2020-03-10T17:02:24.194939+00:00,42,0.741732,-0.824382,1.49126,
2020-03-10T17:02:24.222647+00:00,42,0.739112,-0.823803,1.46135,
2020-03-10T17:02:24.255596+00:00,42,0.737145,-0.82387,1.47762,
2020-03-10T17:02:24.291467+00:00,42,0.733138,-0.823787,1.48213,
2020-03-10T17:02:24.327804+00:00,42,0.730488,-0.823595,1.45902,
2020-03-10T17:02:24.358991+00:00,42,0.727164,-0.823088,1.48883,
2020-03-10T17:02:24.392384+00:00,42,0.725183,-0.822573,1.47535,
2020-03-10T17:02:24.426807+00:00,42,0.722055,-0.822835,1.47233,
2020-03-10T17:02:24.456328+00:00,42,0.718734,-0.822216,1.50261,
2020-03-10T17:02:24.486783+00:00,42,0.716237,-0.821813,1.48547,
2020-03-10T17:02:24.525260+00:00,42,0.71238,-0.821007,1.49636,
2020-03-10T17:02:24.555441+00:00,42,0.710998,-0.820633,1.51434,
2020-03-10T17:02:24.590122+00:00,42,0.710543,-0.820138,1.51454,
2020-03-10T17:02:24.624206+00:00,42,0.704541,-0.821408,1.50653,
2020-03-10T17:02:24.656070+00:00,42,0.70255,-0.820063,1.52155,
2020-03-10T17:02:24.688355+00:00,42,0.700394,-0.819861,1.53204,
2020-03-10T17:02:24.722933+00:00,42,0.696225,-0.819928,1.53265,
2020-03-10T17:02:24.754751+00:00,42,0.694674,-0.820069,1.52865,
2020-03-10T17:02:24.786912+00:00,42,0.692232,-0.819573,1.55011,
2020-03-10T17:02:24.826692+00:00,42,0.688609,-0.81914,1.54709,
2020-03-10T17:02:24.855147+00:00,42,0.685754,-0.819553,1.53626,
2020-03-10T17:02:24.887205+00:00,42,0.682487,-0.818711,1.57168,
2020-03-10T17:02:24.925996+00:00,42,0.680296,-0.817342,1.57539,
2020-03-10T17:02:24.960106+00:00,42,0.67702,-0.817014,1.58803,
2020-03-10T17:02:24.986930+00:00,42,0.674626,-0.816838,1.59365,
2020-03-10T17:02:25.023292+00:00,42,0.672397,-0.817074,1.60583,
2020-03-10T17:02:25.059704+00:00,42,0.668505,-0.81652,1.60913,
2020-03-10T17:02:25.089765+00:00,42,0.665878,-0.817219,1.60412,
2020-03-10T17:02:25.123943+00:00,42,0.662489,-0.816908,1.64162,
2020-03-10T17:02:25.155042+00:00,42,0.659413,-0.815266,1.64642,
2020-03-10T17:02:25.186657+00:00,42,0.656207,-0.815383,1.67642,
2020-03-10T17:02:25.225684+00:00,42,0.654536,-0.814954,1.677,
2020-03-10T17:02:25.254999+00:00,42,0.651253,-0.815538,1.7156,
2020-03-10T17:02:25.290722+00:00,42,0.648864,-0.815226,1.70843,
2020-03-10T17:02:25.329999+00:00,42,0.645089,-0.816359,1.72941,
2020-03-10T17:02:25.359915+00:00,42,0.642448,-0.816961,1.74058,
2020-03-10T17:02:25.391057+00:00,42,0.6398,-0.815881,1.7702,
2020-03-10T17:02:25.427388+00:00,42,0.636914,-0.815589,1.7728,
2020-03-10T17:02:25.454864+00:00,42,0.634434,-0.815499,1.77361,
2020-03-10T17:02:25.487036+00:00,42,0.630354,-0.813827,1.8083,
2020-03-10T17:02:25.519024+00:00,42,0.629391,-0.813682,1.81976,
2020-03-10T17:02:25.554782+00:00,42,0.625879,-0.815113,1.84948,
2020-03-10T17:02:25.586457+00:00,42,0.622607,-0.815316,1.8386,
2020-03-10T17:02:25.655723+00:00,42,0.617696,-0.815393,1.88233,
2020-03-10T17:02:25.687061+00:00,42,0.61453,-0.815806,1.88689,
2020-03-10T17:02:25.718957+00:00,42,0.612686,-0.815922,1.91987,
2020-03-10T17:02:25.758745+00:00,42,0.609799,-0.81674,1.95982,
2020-03-10T17:02:25.791114+00:00,42,0.606821,-0.817585,1.95909,
2020-03-10T17:02:25.818997+00:00,42,0.603144,-0.817492,1.99255,
2020-03-10T17:02:25.855539+00:00,42,0.60223,-0.817645,1.99811,
2020-03-10T17:02:25.890335+00:00,42,0.59971,-0.81843,2.02052,
2020-03-10T17:02:25.919257+00:00,42,0.596876,-0.819538,2.02918,
2020-03-10T17:02:25.954922+00:00,42,0.59327,-0.819954,2.0589,
2020-03-10T17:02:25.987091+00:00,42,0.590994,-0.819532,2.07758,
2020-03-10T17:02:26.019399+00:00,42,0.58814,-0.820713,2.10636,
2020-03-10T17:02:26.055038+00:00,42,0.585522,-0.821676,2.12291,
2020-03-10T17:02:26.087167+00:00,42,0.582791,-0.821959,2.15472,
2020-03-10T17:02:26.119041+00:00,42,0.580853,-0.82277,2.17115,
2020-03-10T17:02:26.155315+00:00,42,0.577886,-0.823939,2.20155,
2020-03-10T17:02:26.187224+00:00,42,0.574466,-0.825504,2.22112,
2020-03-10T17:02:26.219337+00:00,42,0.572593,-0.825938,2.24412,
2020-03-10T17:02:26.255160+00:00,42,0.570032,-0.826652,2.27432,
2020-03-10T17:02:26.287834+00:00,42,0.567827,-0.827788,2.29458,
2020-03-10T17:02:26.320394+00:00,42,0.564807,-0.828972,2.31395,
2020-03-10T17:02:26.355332+00:00,42,0.562245,-0.830762,2.34261,
2020-03-10T17:02:26.387212+00:00,42,0.55985,-0.831732,2.36942,
2020-03-10T17:02:26.418898+00:00,42,0.557263,-0.8333,2.39085,
2020-03-10T17:02:26.455103+00:00,42,0.555248,-0.834422,2.42483,
2020-03-10T17:02:26.486917+00:00,42,0.552931,-0.835588,2.44652,
2020-03-10T17:02:26.519249+00:00,42,0.549708,-0.837119,2.48063,
2020-03-10T17:02:26.555601+00:00,42,0.547831,-0.839186,2.51526,
2020-03-10T17:02:26.589829+00:00,42,0.545302,-0.840173,2.53775,
2020-03-10T17:02:26.620621+00:00,42,0.542353,-0.842407,2.56378,
2020-03-10T17:02:26.651365+00:00,42,0.540703,-0.84368,2.59557,
2020-03-10T17:02:26.686947+00:00,42,0.538574,-0.846468,2.62549,
2020-03-10T17:02:26.720730+00:00,42,0.536583,-0.847771,2.65828,
2020-03-10T17:02:26.755475+00:00,42,0.534296,-0.849245,2.69002,
2020-03-10T17:02:26.787017+00:00,42,0.532317,-0.851546,2.73089,
2020-03-10T17:02:26.818781+00:00,42,0.530658,-0.853381,2.74779,
2020-03-10T17:02:26.852403+00:00,42,0.528279,-0.856579,2.78823,
2020-03-10T17:02:26.890986+00:00,42,0.527193,-0.857911,2.8116,
2020-03-10T17:02:26.923553+00:00,42,0.525059,-0.860465,2.83308,
2020-03-10T17:02:26.950963+00:00,42,0.523286,-0.862738,2.86598,
2020-03-10T17:02:26.986748+00:00,42,0.521777,-0.863887,2.89997,
2020-03-10T17:02:27.018987+00:00,42,0.519659,-0.867353,2.92067,
2020-03-10T17:02:27.051700+00:00,42,0.519644,-0.870109,2.94398,
2020-03-10T17:02:27.089832+00:00,42,0.516794,-0.871436,2.98016,
2020-03-10T17:02:27.123504+00:00,42,0.515483,-0.874946,3.01216,
2020-03-10T17:02:27.156141+00:00,42,0.515567,-0.87594,3.0209,
2020-03-10T17:02:27.192076+00:00,42,0.512297,-0.87933,3.08348,
2020-03-10T17:02:27.218960+00:00,42,0.511819,-0.879896,3.09499,
2020-03-10T17:02:27.250719+00:00,42,0.510888,-0.883874,1.56213,
2020-03-10T17:02:27.287426+00:00,42,0.510684,-0.886222,1.58038,
2020-03-10T17:02:27.318645+00:00,42,0.51004,-0.888843,0.0464289,
2020-03-10T17:02:27.351079+00:00,42,0.510152,-0.89092,0.0448036,
2020-03-10T17:02:27.386729+00:00,42,0.50997,-0.894708,0.0889791,
2020-03-10T17:02:27.421164+00:00,42,0.509405,-0.895359,0.111129,
2020-03-10T17:02:27.459536+00:00,42,0.508013,-0.898599,0.159999,
2020-03-10T17:02:27.487559+00:00,42,0.508145,-0.900204,0.168249,
2020-03-10T17:02:27.519457+00:00,42,0.508112,-0.903873,0.165765,
2020-03-10T17:02:27.551272+00:00,42,0.508155,-0.907578,0.162073,
2020-03-10T17:02:27.586931+00:00,42,0.506511,-0.909415,0.197509,
2020-03-10T17:02:27.619229+00:00,42,0.506557,-0.91179,0.248634,
2020-03-10T17:02:27.652100+00:00,42,0.507213,-0.914783,0.273933,
2020-03-10T17:02:27.687579+00:00,42,0.508248,-0.917265,0.288981,
2020-03-10T17:02:27.718791+00:00,42,0.507816,-0.920764,0.309103,
2020-03-10T17:02:27.751775+00:00,42,0.50824,-0.923366,0.314704,
2020-03-10T17:02:27.787462+00:00,42,0.50893,-0.926354,0.340186,
2020-03-10T17:02:27.822285+00:00,42,0.508645,-0.927726,0.344112,
2020-03-10T17:02:27.850746+00:00,42,0.508996,-0.930106,0.391404,
2020-03-10T17:02:27.882798+00:00,42,0.508905,-0.933589,0.397151,
2020-03-10T17:02:27.919049+00:00,42,0.508893,-0.937434,0.3869,
2020-03-10T17:02:27.951865+00:00,42,0.509727,-0.939289,0.429289,
2020-03-10T17:02:27.987630+00:00,42,0.510563,-0.940838,0.436471,
2020-03-10T17:02:28.026378+00:00,42,0.512589,-0.944258,0.463515,
2020-03-10T17:02:28.055237+00:00,42,0.513073,-0.947668,0.469329,
2020-03-10T17:02:28.087116+00:00,42,0.51373,-0.950581,0.479481,
2020-03-10T17:02:28.123907+00:00,42,0.514584,-0.952248,0.494241,
2020-03-10T17:02:28.156048+00:00,42,0.515207,-0.955694,0.513722,
2020-03-10T17:02:28.187306+00:00,42,0.51642,-0.957269,0.507658,
2020-03-10T17:02:28.226475+00:00,42,0.517242,-0.960054,0.538529,
2020-03-10T17:02:28.256807+00:00,42,0.518096,-0.962759,0.546591,
2020-03-10T17:02:28.283148+00:00,42,0.519665,-0.965208,0.565525,
2020-03-10T17:02:28.323394+00:00,42,0.520865,-0.967563,0.590144,
2020-03-10T17:02:28.356840+00:00,42,0.522141,-0.971493,0.595008,
2020-03-10T17:02:28.388164+00:00,42,0.523153,-0.973978,0.60936,
2020-03-10T17:02:28.419996+00:00,42,0.524804,-0.976116,0.627705,
2020-03-10T17:02:28.451078+00:00,42,0.525451,-0.978614,0.62868,
2020-03-10T17:02:28.482628+00:00,42,0.52647,-0.981596,0.65216,
2020-03-10T17:02:28.518682+00:00,42,0.527388,-0.982735,0.662511,
2020-03-10T17:02:28.550751+00:00,42,0.528898,-0.986307,0.67439,
2020-03-10T17:02:28.586670+00:00,42,0.530528,-0.989384,0.694037,
2020-03-10T17:02:28.620758+00:00,42,0.531832,-0.991073,0.708258,
2020-03-10T17:02:28.651056+00:00,42,0.533759,-0.993933,0.714673,
2020-03-10T17:02:28.682897+00:00,42,0.535276,-0.996205,0.739178,
2020-03-10T17:02:28.718878+00:00,42,0.536635,-0.998284,0.758904,
2020-03-10T17:02:28.751184+00:00,42,0.5387,-0.999724,0.771388,
2020-03-10T17:02:28.782881+00:00,42,0.539839,-1.00239,0.780493,
2020-03-10T17:02:28.819548+00:00,42,0.541443,-1.00462,0.800317,
2020-03-10T17:02:28.850940+00:00,42,0.542358,-1.00678,0.813045,
2020-03-10T17:02:28.883243+00:00,42,0.543878,-1.00881,0.819899,
2020-03-10T17:02:28.915061+00:00,42,0.546148,-1.01112,0.845066,
2020-03-10T17:02:28.951067+00:00,42,0.547429,-1.01257,0.852358,
2020-03-10T17:02:28.986665+00:00,42,0.549904,-1.01472,0.864938,
2020-03-10T17:02:29.019392+00:00,42,0.551806,-1.01797,0.877631,
2020-03-10T17:02:29.055559+00:00,42,0.553283,-1.01951,0.887934,
2020-03-10T17:02:29.085994+00:00,42,0.554809,-1.02159,0.901896,
2020-03-10T17:02:29.116370+00:00,42,0.556877,-1.02358,0.91537,
2020-03-10T17:02:29.151055+00:00,42,0.558781,-1.02545,0.911978,
2020-03-10T17:02:29.186142+00:00,42,0.560618,-1.02627,0.928635,
2020-03-10T17:02:29.214955+00:00,42,0.562907,-1.02855,0.940351,
2020-03-10T17:02:29.251444+00:00,42,0.565266,-1.03061,0.958432,
2020-03-10T17:02:29.283041+00:00,42,0.56657,-1.03138,0.971143,
2020-03-10T17:02:29.315662+00:00,42,0.569474,-1.03388,0.977573,
2020-03-10T17:02:29.350893+00:00,42,0.570867,-1.03636,0.989394,
2020-03-10T17:02:29.386717+00:00,42,0.57274,-1.03786,1.00051,
2020-03-10T17:02:29.419640+00:00,42,0.57528,-1.03949,1.00153,
2020-03-10T17:02:29.454450+00:00,42,0.577553,-1.04075,1.01496,
2020-03-10T17:02:29.487566+00:00,42,0.579862,-1.04382,1.01781,
2020-03-10T17:02:29.520656+00:00,42,0.582396,-1.04446,1.03792,
2020-03-10T17:02:29.554909+00:00,42,0.584894,-1.04559,1.03921,
2020-03-10T17:02:29.587802+00:00,42,0.586529,-1.04745,1.04015,
2020-03-10T17:02:29.621457+00:00,42,0.588381,-1.04971,1.05465,
2020-03-10T17:02:29.652451+00:00,42,0.590405,-1.05127,1.0644,
2020-03-10T17:02:29.682721+00:00,42,0.593141,-1.05204,1.06346,
2020-03-10T17:02:29.714982+00:00,42,0.595511,-1.05322,1.05891,
2020-03-10T17:02:29.751073+00:00,42,0.597946,-1.05506,1.07486,
2020-03-10T17:02:29.782587+00:00,42,0.599625,-1.05643,1.08193,
2020-03-10T17:02:29.815232+00:00,42,0.601754,-1.05722,1.08715,
2020-03-10T17:02:29.851018+00:00,42,0.604443,-1.05904,1.08528,
2020-03-10T17:02:29.882948+00:00,42,0.60763,-1.06111,1.0905,
2020-03-10T17:02:29.915492+00:00,42,0.610226,-1.06225,1.09264,
2020-03-10T17:02:29.950935+00:00,42,0.612178,-1.06404,1.09474,
2020-03-10T17:02:29.982894+00:00,42,0.613956,-1.06519,1.09068,
2020-03-10T17:02:30.014949+00:00,42,0.617118,-1.06642,1.10315,
2020-03-10T17:02:30.051710+00:00,42,0.620019,-1.06791,1.11339,
2020-03-10T17:02:30.082853+00:00,42,0.622436,-1.06862,1.11174,
2020-03-10T17:02:30.114761+00:00,42,0.624809,-1.07054,1.10769,
2020-03-10T17:02:30.148088+00:00,42,0.627238,-1.07208,1.11317,
