Timestamp,x(m),y(m),Theta(rad),
2020-03-10T17:00:27.715709+00:00,-0.12017631070760976,-0.05722874537849482,-1.9713338613510132,
2020-03-10T17:00:27.733840+00:00,-0.12084742125596237,-0.058813638957029166,-1.971359372138977,
2020-03-10T17:00:27.783996+00:00,-0.12186481425245832,-0.061213923131113554,-1.9720486402511597,
2020-03-10T17:00:27.826194+00:00,-0.12251793186087387,-0.06275146186127047,-1.9729146957397459,
2020-03-10T17:00:27.885302+00:00,-0.12321106700243732,-0.06438200005827999,-1.9725817441940305,
2020-03-10T17:00:27.927806+00:00,-0.12424916706177562,-0.06682848801526052,-1.971604347229004,
2020-03-10T17:00:27.980186+00:00,-0.12495018161715947,-0.06848317791930407,-1.9714468717575075,
2020-03-10T17:00:28.031700+00:00,-0.12562204631416982,-0.07006775194796311,-1.9721981287002561,
2020-03-10T17:00:28.085367+00:00,-0.12659186891735183,-0.0723507461979902,-1.9728019237518313,
2020-03-10T17:00:28.132304+00:00,-0.1272950472464169,-0.0740045177429555,-1.9728653430938723,
2020-03-10T17:00:28.197472+00:00,-0.1280285034826737,-0.07572792612523424,-1.9734588861465454,
2020-03-10T17:00:28.227157+00:00,-0.12902959722577437,-0.0780801349932532,-1.9728866815567017,
2020-03-10T17:00:28.287175+00:00,-0.12971279901445784,-0.07968739314457143,-1.9725706577301025,
2020-03-10T17:00:28.332407+00:00,-0.13044515514196892,-0.08141126930169805,-1.9724770784378052,
2020-03-10T17:00:28.380605+00:00,-0.13144464936303926,-0.08376415827980756,-1.9725086688995361,
2020-03-10T17:00:28.426841+00:00,-0.1320880297359478,-0.08527833363699915,-1.9726639986038208,
2020-03-10T17:00:28.508788+00:00,-0.1327315479208186,-0.08679245042982288,-1.9726907014846802,
2020-03-10T17:00:28.529240+00:00,-0.1337310807086104,-0.08914532302462935,-1.9723278284072876,
2020-03-10T17:00:28.591083+00:00,-0.1344334270957179,-0.09079944806159625,-1.9723334312438965,
2020-03-10T17:00:28.635007+00:00,-0.13508596839797446,-0.09233723146832305,-1.971880316734314,
2020-03-10T17:00:28.678050+00:00,-0.13612336861485647,-0.09478401626614695,-1.9717336893081665,
2020-03-10T17:00:28.726972+00:00,-0.13678544851906033,-0.09634524720994658,-1.9720337390899658,
